GOOG (Google  Inc.),1508.69006,7.2499
Feb 11 2020 @ 08:31 ET,Bid,1515,Ask,1515.98,Size,2x1,Vol,1419876
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
02/28/2020,GOOG200228C01150000,0,0,354.5,363.9,0,0.02,1,0,0,1150.000,GOOG200228P01150000,1.85,0,0,0.75,0,0.5059,-0.0066,0.0001,1
02/28/2020,GOOG200228C01160000,0,0,344.5,353.1,0,0.02,1,0.0001,0,1160.000,GOOG200228P01160000,0,0,0,0.75,0,0.4914,-0.0068,0.0001,0
02/28/2020,GOOG200228C01170000,0,0,334.5,343.1,0,0.02,1,0,0,1170.000,GOOG200228P01170000,0,0,0,0.8,0,0.4809,-0.0073,0.0001,0
02/28/2020,GOOG200228C01180000,0,0,324,332.2,0,0.02,1,0.0001,0,1180.000,GOOG200228P01180000,1.1,0,0,0.8,0,0.4665,-0.0075,0.0001,1
02/28/2020,GOOG200228C01190000,0,0,314.5,323,0,0.02,1,0.0002,0,1190.000,GOOG200228P01190000,1.6,0,0,0.85,0,0.4557,-0.0081,0.0001,12
02/28/2020,GOOG200228C01200000,299.39,20.04,304,312.3,1,0.02,1,0.0002,19,1200.000,GOOG200228P01200000,3.37,0,0,0.85,0,0.4445,-0.0088,0.0002,12
02/28/2020,GOOG200228C01210000,0,0,294.5,303.8,0,0.02,1,0.0001,0,1210.000,GOOG200228P01210000,0.5,0,0,0.9,0,0.4304,-0.009,0.0002,7
02/28/2020,GOOG200228C01220000,205.01,0,284.5,293.5,0,0.02,1,0.0002,19,1220.000,GOOG200228P01220000,2.2,0,0,0.95,0,0.4189,-0.0097,0.0002,1
02/28/2020,GOOG200228C01230000,205.35,0,274.5,283.7,0,0.02,1,0.0001,0,1230.000,GOOG200228P01230000,0.5,0,0,0.95,0,0.4075,-0.0104,0.0002,0
02/28/2020,GOOG200228C01240000,0,0,264.5,273.7,0,0.02,1,0.0001,0,1240.000,GOOG200228P01240000,4.4,0,0,1,0,0.3957,-0.0112,0.0002,7
02/28/2020,GOOG200228C01250000,0,0,254.5,263.7,0,0.02,1,0,0,1250.000,GOOG200228P01250000,1.1,0,0,1.05,0,0.3866,-0.0125,0.0002,12
02/28/2020,GOOG200228C01260000,0,0,244,252.3,0,0.02,1,0.0003,0,1260.000,GOOG200228P01260000,1.2,0,0,1.1,0,0.3786,-0.0141,0.0003,8
02/28/2020,GOOG200228C01270000,0,0,235,244,0,0.02,1,0.0001,0,1270.000,GOOG200228P01270000,0.85,-0.025,0,1.15,40,0.3681,-0.0155,0.0003,60
02/28/2020,GOOG200228C01280000,0,0,225,234,0,0.02,1,0.0001,0,1280.000,GOOG200228P01280000,0.94,0.015,0,1.2,40,0.3477,-0.0147,0.0003,52
02/28/2020,GOOG200228C01290000,149.85,0,214.5,222.8,0,0.02,1,0,0,1290.000,GOOG200228P01290000,0.55,-0.45,0,1.25,2,0.351,-0.0198,0.0004,42
02/28/2020,GOOG200228C01300000,139.05,0,205,213.8,0,0.02,1,0,32,1300.000,GOOG200228P01300000,0.77,-0.455,0.35,1.3,3,0.3342,-0.0201,0.0004,35
02/28/2020,GOOG200228C01305000,0,0,200,209.2,0,0.02,1,0.0003,0,1305.000,GOOG200228P01305000,6,0,0.4,1.35,0,0.3299,-0.0214,0.0005,43
02/28/2020,GOOG200228C01310000,166.7,0,195,203.8,0,0.02,1,0,1,1310.000,GOOG200228P01310000,0.9,0,0.4,1.35,5,0.3227,-0.0218,0.0005,17
02/28/2020,GOOG200228C01315000,0,0,190,198.7,0,0.02,1,0.0003,0,1315.000,GOOG200228P01315000,2.2,0,0.4,1.4,0,0.3179,-0.0232,0.0005,65
02/28/2020,GOOG200228C01320000,156.25,0,185,193.5,0,0.02,1,0.0001,4,1320.000,GOOG200228P01320000,2.9,0,0.4,1.45,0,0.3104,-0.0237,0.0005,26
02/28/2020,GOOG200228C01325000,151.65,0,180,188.5,0,0.02,1,0.0002,1,1325.000,GOOG200228P01325000,1.9,0,0.4,1.5,0,0.3043,-0.0247,0.0006,17
02/28/2020,GOOG200228C01330000,155.51,0,175.5,184.5,0,0.02,1,0.0001,4,1330.000,GOOG200228P01330000,1.67,0,0.45,1.55,0,0.2994,-0.0262,0.0006,57
02/28/2020,GOOG200228C01335000,141.28,0,170.8,180,0,0.02,1,0.0005,2,1335.000,GOOG200228P01335000,4.93,0,0.3,1.45,0,0.2922,-0.0268,0.0006,5
02/28/2020,GOOG200228C01340000,141.05,0,165,173.6,0,0.02,1,0.0003,4,1340.000,GOOG200228P01340000,2.14,0,0.35,1.65,0,0.2882,-0.0289,0.0007,51
02/28/2020,GOOG200228C01345000,0,0,160.5,170,0,0.02,1,0.0004,0,1345.000,GOOG200228P01345000,1.63,0,0.4,1.65,0,0.2817,-0.0301,0.0007,41
02/28/2020,GOOG200228C01350000,152,20.7,155.5,163.6,6,0.02,1,0.0003,9,1350.000,GOOG200228P01350000,2.1,0,0.5,1.6,0,0.2752,-0.0313,0.0008,58
02/28/2020,GOOG200228C01355000,0,0,150,158.3,0,0.02,1,0,0,1355.000,GOOG200228P01355000,2.62,0,0.55,1.6,0,0.2696,-0.033,0.0008,4
02/28/2020,GOOG200228C01360000,123.09,0,145.5,153.6,0,0.02,1,0.0005,1,1360.000,GOOG200228P01360000,2,-0.125,0.65,1.85,1,0.2678,-0.0368,0.0009,57
02/28/2020,GOOG200228C01365000,139.65,22.75,140.5,148.7,1,0.02,1,0.0005,2,1365.000,GOOG200228P01365000,2.36,0,0.7,1.9,0,0.2636,-0.0398,0.001,24
02/28/2020,GOOG200228C01370000,138.03,25.88,136.1,143.8,3,0.02,1,0.0004,6,1370.000,GOOG200228P01370000,1.42,-1.105,0.8,1.95,13,0.2549,-0.0403,0.001,32
02/28/2020,GOOG200228C01372500,0,0,133,141.6,0,0.02,1,0.0006,0,1372.500,GOOG200228P01372500,3.02,0,0.85,2,0,0.2519,-0.0414,0.001,45
02/28/2020,GOOG200228C01375000,107.7,0,130.5,139.2,0,0.02,1,0.0007,1,1375.000,GOOG200228P01375000,1.58,-1.22,0.9,2.05,3,0.2504,-0.0435,0.0011,32
02/28/2020,GOOG200228C01377500,0,0,128,136.5,0,0.02,1,0.0006,0,1377.500,GOOG200228P01377500,4.84,0,1.3,2.1,0,0.2488,-0.0456,0.0011,39
02/28/2020,GOOG200228C01380000,97.87,0,126,134.3,0,0.02,1,0.0004,7,1380.000,GOOG200228P01380000,1.5,-1.625,1.05,2.1,3,0.2493,-0.0492,0.0012,32
02/28/2020,GOOG200228C01382500,66,0,123.5,131.9,0,0.02,1,0.0005,1,1382.500,GOOG200228P01382500,1.7,-1.6,1.1,2.1,1,0.2439,-0.0489,0.0012,2
02/28/2020,GOOG200228C01385000,64,0,121,129.3,0,0.02,1,0.0005,2,1385.000,GOOG200228P01385000,2.1,-1.35,1.4,1.95,1,0.2417,-0.0512,0.0013,12
02/28/2020,GOOG200228C01387500,112.7,16.7,118.5,126.9,2,0.02,1,0.0005,2,1387.500,GOOG200228P01387500,1.9,-1.75,1.45,2.05,1,0.2379,-0.0519,0.0013,10
02/28/2020,GOOG200228C01390000,61.8,0,116,124.4,0,0.02,1,0.0006,3,1390.000,GOOG200228P01390000,3.47,-0.38,1.55,2.1,1,0.2389,-0.0566,0.0014,83
02/28/2020,GOOG200228C01392500,58.8,0,114,122.7,0,0.02,1,0.0011,2,1392.500,GOOG200228P01392500,2.55,-1.5,1.65,2.2,32,0.2348,-0.0575,0.0015,54
02/28/2020,GOOG200228C01395000,55,0,112,120.9,0,0.02,1,0.0014,2,1395.000,GOOG200228P01395000,2.5,-1.8,1.6,2.3,4,0.232,-0.0593,0.0015,30
02/28/2020,GOOG200228C01397500,70.8,0,109,117.8,0,0.02,1,0.0012,1,1397.500,GOOG200228P01397500,3.05,-1.5,1.85,2.45,1,0.233,-0.064,0.0016,11
02/28/2020,GOOG200228C01400000,105,20.5,107.1,116.4,5,0.02,1,0.0015,36,1400.000,GOOG200228P01400000,2.7,-2.1,1.95,2.55,22,0.2345,-0.0697,0.0017,123
02/28/2020,GOOG200228C01402500,70.95,0,104.6,113.6,0,0.02,1,0.0016,4,1402.500,GOOG200228P01402500,15.4,0,2.05,2.65,0,0.2324,-0.0727,0.0018,1
02/28/2020,GOOG200228C01405000,68.4,0,102,111.3,0,0.02,1,0.0016,6,1405.000,GOOG200228P01405000,4.38,-0.97,1.9,2.8,1,0.231,-0.0767,0.0019,14
02/28/2020,GOOG200228C01407500,48,0,100.8,109.9,0,0.02,1,0.0019,2,1407.500,GOOG200228P01407500,6.62,0,2.3,2.95,0,0.2294,-0.08,0.0019,9
02/28/2020,GOOG200228C01410000,46.3,0,98.6,107.7,0,0.02,1,0.002,8,1410.000,GOOG200228P01410000,3.05,-2.95,2.45,3.1,46,0.2281,-0.0845,0.002,58
02/28/2020,GOOG200228C01412500,79.25,0,96.3,104.9,0,0.02,1,0.0021,1,1412.500,GOOG200228P01412500,6.43,0,2.6,3.3,0,0.2269,-0.089,0.0021,9
02/28/2020,GOOG200228C01415000,63.2,0,94,100.7,0,0.02,1,0.002,8,1415.000,GOOG200228P01415000,4.6,-2.15,2.55,3.4,2,0.226,-0.094,0.0022,58
02/28/2020,GOOG200228C01417500,64.5,0,91.7,98.6,0,0.02,1,0.0022,5,1417.500,GOOG200228P01417500,20.65,0,2.95,3.6,0,0.2249,-0.0989,0.0023,3
02/28/2020,GOOG200228C01420000,80,13,89.8,96.3,1,0.02,1,0.0023,14,1420.000,GOOG200228P01420000,4.5,-3.05,3.1,3.8,9,0.2245,-0.1048,0.0024,34
02/28/2020,GOOG200228C01422500,58.3,0,87.6,93.9,0,0.02,1,0.0024,1,1422.500,GOOG200228P01422500,3.96,-3.99,3.3,4.1,9,0.2222,-0.1091,0.0025,30
02/28/2020,GOOG200228C01425000,83.1,19.85,88.6,90.2,1,0.1441,0.9661,0.0016,17,1425.000,GOOG200228P01425000,4.5,-3.95,3.5,4.3,8,0.2221,-0.1157,0.0026,28
02/28/2020,GOOG200228C01427500,56.5,0,83,89.4,0,0.02,1,0.0027,13,1427.500,GOOG200228P01427500,4.5,-4.45,3.5,4.5,1,0.2203,-0.121,0.0027,14
02/28/2020,GOOG200228C01430000,57.5,0,80.8,87.7,0,0.02,1,0.0028,55,1430.000,GOOG200228P01430000,4.8,-4.65,4,4.8,9,0.2198,-0.1278,0.0028,152
02/28/2020,GOOG200228C01432500,65,6.9,78.6,85.5,1,0.02,1,0.0029,8,1432.500,GOOG200228P01432500,6.45,-3.5,3.3,5.1,1,0.219,-0.1346,0.003,22
02/28/2020,GOOG200228C01435000,71.28,15.93,79.5,81.4,8,0.1613,0.925,0.0026,102,1435.000,GOOG200228P01435000,6.2,-4.35,4.5,5.4,5,0.218,-0.1415,0.0031,58
02/28/2020,GOOG200228C01437500,58.1,4.6,74.1,81,2,0.1275,0.9601,0.002,16,1437.500,GOOG200228P01437500,13.05,0,4.4,5.7,0,0.2175,-0.1491,0.0032,37
02/28/2020,GOOG200228C01440000,71.5,19.9,75.2,77,1,0.1692,0.8995,0.0031,110,1440.000,GOOG200228P01440000,6.55,-5.2,4.9,6,18,0.2161,-0.1561,0.0033,46
02/28/2020,GOOG200228C01442500,52.6,0,69.8,76.4,0,0.1422,0.9284,0.0029,10,1442.500,GOOG200228P01442500,7.34,-5.11,5.4,6.4,2,0.2161,-0.1643,0.0034,28
02/28/2020,GOOG200228C01445000,50.2,2.4,67.6,73,2,0.1603,0.8951,0.0034,33,1445.000,GOOG200228P01445000,7.84,-5.31,4.7,6.7,1,0.2151,-0.173,0.0035,42
02/28/2020,GOOG200228C01447500,61.1,14.65,68.7,70,4,0.1725,0.8684,0.0037,82,1447.500,GOOG200228P01447500,10.9,-3,5.2,7.1,10,0.2147,-0.1812,0.0037,214
02/28/2020,GOOG200228C01450000,64.05,19.6,66.6,68,18,0.173,0.858,0.0039,108,1450.000,GOOG200228P01450000,8.28,-6.37,5.8,7.5,8,0.2132,-0.1901,0.0038,201
02/28/2020,GOOG200228C01452500,59.7,16.95,64.6,66.3,5,0.1741,0.847,0.004,15,1452.500,GOOG200228P01452500,50.64,0,5.4,8,0,0.2129,-0.1999,0.0039,14
02/28/2020,GOOG200228C01455000,63.5,22.35,62.8,64.2,4,0.1771,0.8315,0.0042,12,1455.000,GOOG200228P01455000,11.31,-4.99,6.6,8.4,4,0.2124,-0.2097,0.004,13
02/28/2020,GOOG200228C01457500,52.5,13.05,60.4,62.2,1,0.1761,0.8224,0.0044,7,1457.500,GOOG200228P01457500,9,-8.15,7.1,8.9,22,0.2117,-0.2196,0.0042,28
02/28/2020,GOOG200228C01460000,59.6,21.7,55.8,62,11,0.1763,0.8106,0.0046,75,1460.000,GOOG200228P01460000,10.1,-8,7.9,9.4,3,0.2112,-0.23,0.0043,79
02/28/2020,GOOG200228C01462500,55.3,18.95,55.2,58.6,1,0.1772,0.7974,0.0047,7,1462.500,GOOG200228P01462500,19.5,0,7.6,10,0,0.211,-0.241,0.0044,20
02/28/2020,GOOG200228C01465000,52.45,17.6,55,56.2,19,0.1777,0.7844,0.0049,24,1465.000,GOOG200228P01465000,13,-6.95,7.9,10.5,5,0.2105,-0.252,0.0045,23
02/28/2020,GOOG200228C01467500,50.44,16.54,53.1,54.3,12,0.1778,0.7714,0.0051,26,1467.500,GOOG200228P01467500,21.3,0,8.7,11.1,0,0.2102,-0.2626,0.0046,22
02/28/2020,GOOG200228C01470000,42.32,10.37,51.3,52.5,9,0.1786,0.7572,0.0052,86,1470.000,GOOG200228P01470000,11.1,-11,8.8,11.7,7,0.2096,-0.2751,0.0047,37
02/28/2020,GOOG200228C01472500,47.1,16.55,49.5,50.5,7,0.1776,0.7448,0.0054,15,1472.500,GOOG200228P01472500,11.73,-11.52,10.1,12.4,10,0.2098,-0.2865,0.0048,21
02/28/2020,GOOG200228C01475000,44.34,15.14,47.5,48.7,7,0.1795,0.7287,0.0055,49,1475.000,GOOG200228P01475000,13.3,-11.05,11.1,13.1,15,0.2091,-0.2995,0.005,33
02/28/2020,GOOG200228C01477500,45.9,18.1,45.9,47,12,0.1809,0.7119,0.0056,42,1477.500,GOOG200228P01477500,14.84,-10.71,12.2,13.8,3,0.2086,-0.3119,0.0051,203
02/28/2020,GOOG200228C01480000,40.67,14.07,44.2,45.2,16,0.1803,0.6991,0.0058,412,1480.000,GOOG200228P01480000,16.06,-10.69,12.1,14.6,12,0.2083,-0.3247,0.0052,28
02/28/2020,GOOG200228C01482500,35.44,10.09,42.5,43.4,1,0.1802,0.6844,0.0059,21,1482.500,GOOG200228P01482500,16.93,-11.17,12.4,15.4,6,0.2085,-0.3381,0.0052,9
02/28/2020,GOOG200228C01485000,41,16.85,40.9,41.8,28,0.1807,0.6689,0.006,25,1485.000,GOOG200228P01485000,17.46,-11.89,14.6,16.3,33,0.2085,-0.3514,0.0053,16
02/28/2020,GOOG200228C01487500,36.05,13.05,39.2,40.2,13,0.1808,0.6535,0.0061,18,1487.500,GOOG200228P01487500,16.8,-13.95,16.3,17.2,2,0.2082,-0.3648,0.0054,11
02/28/2020,GOOG200228C01490000,34.42,12.62,37.6,38.5,21,0.1814,0.6376,0.0062,124,1490.000,GOOG200228P01490000,19.98,-12.22,17.2,18,7,0.2084,-0.3786,0.0054,5
02/28/2020,GOOG200228C01492500,28.6,7.75,34.9,38.1,1,0.1821,0.6215,0.0062,8,1492.500,GOOG200228P01492500,24.38,-9.17,18.1,19.1,5,0.2083,-0.3924,0.0055,5
02/28/2020,GOOG200228C01495000,32.5,12.75,34.6,35.4,15,0.1816,0.6059,0.0063,45,1495.000,GOOG200228P01495000,25.52,-9.68,19.1,20,3,0.2084,-0.4064,0.0056,14
02/28/2020,GOOG200228C01497500,32.6,13.85,33.2,34,9,0.183,0.588,0.0063,28,1497.500,GOOG200228P01497500,21.8,-14.75,20.2,21.1,3,0.2085,-0.4205,0.0056,12
02/28/2020,GOOG200228C01500000,31.8,13.95,31.7,32.5,55,0.1826,0.5734,0.0064,106,1500.000,GOOG200228P01500000,22.9,-15.15,21.3,22,56,0.2088,-0.4347,0.0056,58
02/28/2020,GOOG200228C01502500,28.6,11.7,30.4,31.1,12,0.1827,0.5572,0.0064,6,1502.500,GOOG200228P01502500,29.9,-9.7,22.4,23.3,2,0.2088,-0.4489,0.0057,2
02/28/2020,GOOG200228C01505000,28.8,12.75,29,29.7,6,0.1845,0.5395,0.0064,13,1505.000,GOOG200228P01505000,24,-17.35,23.5,24.3,12,0.2096,-0.462,0.0057,11
02/28/2020,GOOG200228C01507500,28.1,12.9,27.7,28.5,8,0.1841,0.5234,0.0065,26,1507.500,GOOG200228P01507500,26.5,-16.55,24.7,25.6,3,0.2098,-0.4762,0.0057,3
02/28/2020,GOOG200228C01510000,23.1,8.7,26.4,27.2,514,0.1844,0.5073,0.0065,266,1510.000,GOOG200228P01510000,28.2,-16.15,25.9,26.8,17,0.2094,-0.4915,0.0057,17
02/28/2020,GOOG200228C01512500,32.4,0,25.1,26,0,0.1841,0.4925,0.0065,6,1512.500,GOOG200228P01512500,0,0,27.1,28.1,0,0.2102,-0.5044,0.0057,0
02/28/2020,GOOG200228C01515000,22.51,9.56,24,24.7,15,0.1842,0.4764,0.0064,13,1515.000,GOOG200228P01515000,30.4,-17.6,28.5,29.4,5,0.2096,-0.5198,0.0057,4
02/28/2020,GOOG200228C01517500,18.05,5.85,22.8,23.8,12,0.1852,0.4594,0.0064,12,1517.500,GOOG200228P01517500,47.1,0,29.2,32.9,0,0.211,-0.5324,0.0056,3
02/28/2020,GOOG200228C01520000,20.47,8.92,21.8,22.4,374,0.1858,0.4438,0.0063,316,1520.000,GOOG200228P01520000,37,-14.45,31.2,32.1,8,0.2115,-0.5462,0.0056,17
02/28/2020,GOOG200228C01522500,15.9,5,20.6,21.4,1,0.1862,0.4283,0.0063,15,1522.500,GOOG200228P01522500,54.8,0,32.5,34.5,0,0.2116,-0.56,0.0056,1
02/28/2020,GOOG200228C01525000,16.63,6.33,19.7,20.3,12,0.1856,0.4137,0.0063,118,1525.000,GOOG200228P01525000,56.2,0,33.5,36.6,0,0.2126,-0.5732,0.0055,1
02/28/2020,GOOG200228C01527500,18.7,8.95,18.7,19.4,2,0.1868,0.3978,0.0062,32,1527.500,GOOG200228P01527500,51.5,-6.15,34.8,38.8,1,0.213,-0.5866,0.0055,2
02/28/2020,GOOG200228C01530000,16.7,7.5,17.8,18.4,49,0.1865,0.3837,0.0061,157,1530.000,GOOG200228P01530000,59.7,0,37,40.7,0,0.2139,-0.5995,0.0054,3
02/28/2020,GOOG200228C01540000,14.35,7.05,14.3,15,76,0.188,0.3268,0.0057,74,1540.000,GOOG200228P01540000,86.28,0,42.7,47,0,0.2168,-0.6492,0.0051,5
02/28/2020,GOOG200228C01550000,11.55,5.8,11.4,12.1,23,0.1903,0.2746,0.0052,77,1550.000,GOOG200228P01550000,59.38,-16.92,48.4,56.2,2,0.2209,-0.694,0.0047,2
02/28/2020,GOOG200228C01560000,9.3,4.65,9.1,9.8,15,0.1925,0.2299,0.0047,94,1560.000,GOOG200228P01560000,110.8,0,56.2,63.9,0,0.2249,-0.7349,0.0043,1
02/28/2020,GOOG200228C01570000,5.8,2.2,7.2,7.8,18,0.1958,0.1905,0.0041,31,1570.000,GOOG200228P01570000,119.5,0,65.6,71.4,0,0.2478,-0.7507,0.0038,1
02/28/2020,GOOG200228C01580000,3,0,5.7,6.3,0,0.1979,0.157,0.0036,31,1580.000,GOOG200228P01580000,0,0,74.7,80,0,0.2574,-0.7771,0.0035,0
02/28/2020,GOOG200228C01590000,4.8,2.4,4.5,5.1,11,0.2002,0.1278,0.0031,60,1590.000,GOOG200228P01590000,0,0,82,88.7,0,0.2671,-0.7992,0.0031,0
02/28/2020,GOOG200228C01600000,3.8,1.825,3.6,4,931,0.2036,0.1046,0.0027,649,1600.000,GOOG200228P01600000,131.7,0,92.3,97.8,0,0.2758,-0.8188,0.0028,30
02/28/2020,GOOG200228C01610000,3.3,1.925,2.9,3.3,2,0.209,0.0875,0.0023,8,1610.000,GOOG200228P01610000,0,0,100.4,107.8,0,0.2749,-0.8455,0.0026,0
02/28/2020,GOOG200228C01620000,2,0.775,2.35,2.8,6,0.2126,0.0716,0.0019,37,1620.000,GOOG200228P01620000,0,0,108.1,118,0,0.2883,-0.856,0.0023,0
02/28/2020,GOOG200228C01630000,1.55,0.375,1.8,2.1,2,0.2158,0.0583,0.0016,58,1630.000,GOOG200228P01630000,0,0,118.2,127.5,0,0.3006,-0.8663,0.0021,0
02/28/2020,GOOG200228C01640000,1.65,0.9,1.35,1.95,4,0.2139,0.0434,0.0013,12,1640.000,GOOG200228P01640000,0,0,128.1,137.5,0,0.3142,-0.8739,0.002,0
02/28/2020,GOOG200228C01650000,1.4,0.55,1.1,2,1,0.2184,0.0358,0.0011,28,1650.000,GOOG200228P01650000,0,0,137.5,147,0,0.3261,-0.8821,0.0018,0
02/28/2020,GOOG200228C01660000,1.13,0.33,1,1.2,10,0.2295,0.0336,0.001,74,1660.000,GOOG200228P01660000,0,0,148.1,157,0,0.3534,-0.8778,0.0017,0
02/28/2020,GOOG200228C01670000,0.7,0.1,0.4,1.35,2,0.2361,0.0292,0.0008,13,1670.000,GOOG200228P01670000,0,0,158.4,167,0,0.3594,-0.8885,0.0016,0
02/28/2020,GOOG200228C01680000,0.5,-0.075,0.35,1.2,1,0.2427,0.0256,0.0007,21,1680.000,GOOG200228P01680000,208.6,0,167.9,177,0,0.3711,-0.8945,0.0015,0
02/28/2020,GOOG200228C01690000,0.4,0,0.1,1.25,0,0.2426,0.0196,0.0006,5,1690.000,GOOG200228P01690000,0,0,177.6,187,0,0.3922,-0.894,0.0014,0
02/28/2020,GOOG200228C01700000,0.55,0.05,0.05,1.1,1,0.2534,0.019,0.0005,31,1700.000,GOOG200228P01700000,0,0,187.9,197,0,0.4017,-0.8999,0.0013,0
02/28/2020,GOOG200228C01710000,0.45,0,0.1,0.95,0,0.2605,0.0171,0.0005,1,1710.000,GOOG200228P01710000,0,0,198.6,207,0,0.4233,-0.8985,0.0012,0
02/28/2020,GOOG200228C01720000,0.5,0.05,0.1,0.95,2,0.2708,0.0165,0.0005,4,1720.000,GOOG200228P01720000,0,0,207.1,216.5,0,0.4361,-0.9021,0.0012,0
02/28/2020,GOOG200228C01730000,1.25,0,0.05,0.9,0,0.2771,0.0148,0.0004,1,1730.000,GOOG200228P01730000,0,0,218.6,227,0,0.4504,-0.9045,0.0011,0
02/28/2020,GOOG200228C01740000,0.5,0.075,0,0.95,10,0.285,0.0137,0.0004,31,1740.000,GOOG200228P01740000,0,0,228.6,237,0,0.4644,-0.9067,0.0011,0
02/28/2020,GOOG200228C01750000,0.05,0,0,0.75,0,0.2881,0.0115,0.0003,6,1750.000,GOOG200228P01750000,0,0,237.8,246.5,0,0.4763,-0.9099,0.001,0
02/28/2020,GOOG200228C01760000,0.4,0,0,0.8,0,0.3002,0.0118,0.0003,3,1760.000,GOOG200228P01760000,0,0,247.1,256.5,0,0.4936,-0.9098,0.001,0
02/28/2020,GOOG200228C01770000,1.2,0,0,0.4,0,0.3097,0.0115,0.0003,2,1770.000,GOOG200228P01770000,0,0,257.1,266.5,0,0.5054,-0.9126,0.0009,0
02/28/2020,GOOG200228C01780000,0.4,0,0,0.85,0,0.3013,0.0077,0.0002,121,1780.000,GOOG200228P01780000,0,0,267.1,276.5,0,0.5206,-0.9135,0.0009,0
02/28/2020,GOOG200228C01790000,0,0,0,0.85,0,0.3284,0.0109,0.0003,0,1790.000,GOOG200228P01790000,0,0,277.1,286.5,0,0.5338,-0.9151,0.0009,0
02/28/2020,GOOG200228C01800000,0.4,0,0,0.8,0,0.3378,0.0106,0.0002,23,1800.000,GOOG200228P01800000,0,0,286.9,296.5,0,0.545,-0.9175,0.0008,0
02/28/2020,GOOG200228C01810000,0.25,0,0,0.25,0,0.3044,0.0041,0.0001,5,1810.000,GOOG200228P01810000,0,0,297.9,307,0,0.5579,-0.919,0.0008,0
02/28/2020,GOOG200228C01820000,0.55,0,0,0.8,0,0.3531,0.0096,0.0002,6,1820.000,GOOG200228P01820000,0,0,307.1,316.5,0,0.5707,-0.9204,0.0008,0
02/28/2020,GOOG200228C01830000,0.95,0,0,0.75,0,0.3622,0.0094,0.0002,1,1830.000,GOOG200228P01830000,0,0,316.9,326.5,0,0.5853,-0.9209,0.0008,0
02/28/2020,GOOG200228C01840000,0.2,0,0,0.45,0,0.3499,0.0061,0.0001,4,1840.000,GOOG200228P01840000,0,0,327.1,336.5,0,0.5959,-0.923,0.0007,0
02/28/2020,GOOG200228C01850000,0,0,0,0.75,0,0.3795,0.009,0.0002,0,1850.000,GOOG200228P01850000,0,0,336.9,346.5,0,0.6103,-0.9233,0.0007,0
02/28/2020,GOOG200228C01860000,0.45,0,0,0.75,0,0.3853,0.0084,0.0002,1,1860.000,GOOG200228P01860000,0,0,347.3,356.5,0,0.6206,-0.9253,0.0007,0
02/28/2020,GOOG200228C01870000,0.4,0,0,0.75,0,0.3939,0.0082,0.0002,1,1870.000,GOOG200228P01870000,0,0,357.1,366.5,0,0.6327,-0.9264,0.0007,0
02/28/2020,GOOG200228C01880000,0,0,0,0.75,0,0.4024,0.008,0.0002,0,1880.000,GOOG200228P01880000,0,0,366.9,376.5,0,0.6443,-0.9276,0.0006,0
02/28/2020,GOOG200228C01890000,0.35,0,0,0.45,0,0.3912,0.0056,0.0001,2,1890.000,GOOG200228P01890000,0,0,376.9,386.5,0,0.6562,-0.9286,0.0006,0
02/28/2020,GOOG200228C01900000,0.4,0,0,0.7,0,0.4194,0.0078,0.0002,1,1900.000,GOOG200228P01900000,0,0,387.1,396.5,0,0.6685,-0.9294,0.0006,0
02/28/2020,GOOG200228C01920000,0,0,0,0.7,0,0.436,0.0075,0.0001,0,1920.000,GOOG200228P01920000,0,0,406.9,416.5,0,0.6914,-0.9313,0.0006,0
02/28/2020,GOOG200228C01940000,0.4,0,0,0.7,0,0.4524,0.0073,0.0001,81,1940.000,GOOG200228P01940000,0,0,427.1,436.5,0,0.717,-0.9321,0.0005,0
02/28/2020,GOOG200228C01960000,0,0,0,0.7,0,0.4683,0.0071,0.0001,0,1960.000,GOOG200228P01960000,0,0,446.9,456.5,0,0.7397,-0.9336,0.0005,0
02/28/2020,GOOG200228C01980000,0,0,0,0.7,0,0.4842,0.0068,0.0001,0,1980.000,GOOG200228P01980000,0,0,466.9,476.5,0,0.7589,-0.9359,0.0005,0
02/28/2020,GOOG200228C02000000,0,0,0,0.7,0,0.4956,0.0063,0.0001,0,2000.000,GOOG200228P02000000,0,0,487.8,496.5,0,0.7789,-0.9378,0.0005,0
02/28/2020,GOOG200228C02020000,0,0,0,0.65,0,0.5105,0.0061,0.0001,0,2020.000,GOOG200228P02020000,0,0,507.8,516.5,0,0.8003,-0.939,0.0004,0
02/28/2020,GOOG200228C02040000,0,0,0,0.65,0,0.5255,0.0059,0.0001,0,2040.000,GOOG200228P02040000,0,0,527.8,536.5,0,0.8215,-0.9402,0.0004,0
02/28/2020,GOOG200228C02060000,0,0,0,0.65,0,0.5404,0.0058,0.0001,0,2060.000,GOOG200228P02060000,0,0,547.8,556.5,0,0.8422,-0.9413,0.0004,0
02/28/2020,GOOG200228C02080000,0,0,0,0.65,0,0.5555,0.0057,0.0001,0,2080.000,GOOG200228P02080000,0,0,567.1,576.5,0,0.8679,-0.9409,0.0004,0
02/28/2020,GOOG200228C02100000,0,0,0,0.65,0,0.57,0.0055,0.0001,0,2100.000,GOOG200228P02100000,0,0,587.8,596.5,0,0.883,-0.9432,0.0004,0
