MSFT (Microsoft Corporation),188.74,2.5498
Feb 11 2020 @ 08:31 ET,Bid,191.23,Ask,191.25,Size,18x19,Vol,35844267
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
03/27/2020,MSFT200327C00215000,0.9,0.34,0.78,0.93,303,0.276,0.1004,0.0095,417,215.000,MSFT200327P00215000,28.9,-2.85,26.95,28,16,0.3393,-0.8446,0.0104,26
03/27/2020,MSFT200327C00220000,0.63,0.63,0.58,0.8,55,0.2909,0.0761,0.0073,55,220.000,MSFT200327P00220000,32.65,32.65,31.6,32.9,16,0.3837,-0.853,0.0089,16
03/27/2020,MSFT200327C00225000,0.55,0.55,0.46,0.64,32,0.3055,0.0587,0.0057,32,225.000,MSFT200327P00225000,37.9,37.9,36.65,37.75,16,0.404,-0.874,0.0076,16
03/27/2020,MSFT200327C00230000,0.41,0.41,0.38,0.45,164,0.3237,0.0482,0.0046,164,230.000,MSFT200327P00230000,0,0,41,42.6,0,0.4375,-0.8823,0.0067,0
04/17/2020,MSFT200417C00075000,64.4,0,113.5,113.95,0,0.02,0.9979,0.0002,1,75.000,MSFT200417P00075000,0.03,0,0,0.05,0,0.7535,-0.0013,0.0001,494
04/17/2020,MSFT200417C00080000,77.74,0,106.5,108.95,0,0.02,1,0.0002,5,80.000,MSFT200417P00080000,0.01,-0.02,0,0.01,1,0.6186,-0.0004,0,629
04/17/2020,MSFT200417C00085000,85.95,0,101.5,103.95,0,0.02,1,0.0002,14,85.000,MSFT200417P00085000,0.01,0,0,0.05,0,0.6568,-0.0014,0.0001,53
04/17/2020,MSFT200417C00090000,82.9,0,98.5,99,0,0.02,0.9941,0.0002,14,90.000,MSFT200417P00090000,0.06,0,0,0.04,0,0.597,-0.0012,0.0001,141
04/17/2020,MSFT200417C00095000,71.45,0,93.5,94,0,0.02,0.9943,0.0002,11,95.000,MSFT200417P00095000,0.02,-0.01,0,0.05,10,0.5565,-0.0013,0.0001,296
04/17/2020,MSFT200417C00100000,73,0,88.5,89,0,0.02,0.9941,0.0002,81,100.000,MSFT200417P00100000,0.02,0,0,0.05,0,0.5308,-0.0018,0.0001,216
04/17/2020,MSFT200417C00105000,82.15,3.125,83.55,84,5,0.02,0.9923,0.0004,54,105.000,MSFT200417P00105000,0.05,0,0,0.06,0,0.5055,-0.0024,0.0002,251
04/17/2020,MSFT200417C00110000,77.21,3.16,78.55,79.05,2,0.02,0.9906,0.0005,32,110.000,MSFT200417P00110000,0.04,0.005,0.04,0.06,7,0.4915,-0.0038,0.0003,760
04/17/2020,MSFT200417C00115000,72.04,2.965,73.55,74,10,0.02,0.9916,0.0005,309,115.000,MSFT200417P00115000,0.07,0,0.05,0.07,0,0.4646,-0.0048,0.0004,994
04/17/2020,MSFT200417C00120000,68.08,4.005,68.55,69.1,20,0.02,0.9886,0.0007,238,120.000,MSFT200417P00120000,0.07,0,0.06,0.11,0,0.4491,-0.0071,0.0005,2683
04/17/2020,MSFT200417C00125000,61.96,2.81,63.45,64.15,8,0.02,0.9898,0.0007,308,125.000,MSFT200417P00125000,0.16,0.025,0.11,0.14,8,0.4312,-0.01,0.0008,1742
04/17/2020,MSFT200417C00130000,56.65,2.4,58.55,59.15,305,0.02,0.9863,0.0009,1111,130.000,MSFT200417P00130000,0.11,0,0.13,0.18,0,0.4083,-0.0131,0.001,2719
04/17/2020,MSFT200417C00135000,51.68,2.43,53.4,54.35,309,0.02,0.9843,0.0012,1466,135.000,MSFT200417P00135000,0.23,0,0.17,0.24,0,0.3857,-0.0172,0.0014,3478
04/17/2020,MSFT200417C00140000,48.34,3.94,48.6,49.35,100,0.02,0.9769,0.0017,2345,140.000,MSFT200417P00140000,0.26,-0.05,0.25,0.28,42,0.364,-0.0228,0.0018,4562
04/17/2020,MSFT200417C00145000,43.59,4.115,43.35,44.75,69,0.02,1,0.0023,1575,145.000,MSFT200417P00145000,0.35,-0.1,0.32,0.36,41,0.3444,-0.031,0.0025,4343
04/17/2020,MSFT200417C00150000,39.55,4.9,39,39.55,49,0.02,1,0.0035,4153,150.000,MSFT200417P00150000,0.48,-0.1,0.43,0.46,77,0.3246,-0.042,0.0034,7178
04/17/2020,MSFT200417C00155000,34.04,4.14,34.2,35,49,0.2078,0.9862,0.0018,3758,155.000,MSFT200417P00155000,0.62,-0.2,0.6,0.68,1752,0.3067,-0.0581,0.0047,8837
04/17/2020,MSFT200417C00160000,29.7,4.375,29.5,29.85,311,0.231,0.9558,0.0048,5751,160.000,MSFT200417P00160000,0.89,-0.295,0.81,0.94,201,0.2923,-0.0824,0.0064,3476
04/17/2020,MSFT200417C00165000,25.2,4.3,24.85,25.45,202,0.2435,0.9092,0.0082,8058,165.000,MSFT200417P00165000,1.38,-0.365,1.2,1.35,211,0.2799,-0.1173,0.0087,5107
04/17/2020,MSFT200417C00170000,20.5,3.775,20.5,21,385,0.2396,0.8575,0.0115,12009,170.000,MSFT200417P00170000,1.95,-0.66,1.87,1.98,272,0.2692,-0.1655,0.0114,2556
04/17/2020,MSFT200417C00175000,16.75,3.75,16.5,16.9,2089,0.2374,0.7868,0.015,15856,175.000,MSFT200417P00175000,2.86,-1.015,2.8,2.87,2834,0.2623,-0.2306,0.0143,8248
04/17/2020,MSFT200417C00180000,13.05,3.275,12.9,13.15,2644,0.2373,0.6985,0.0181,12781,180.000,MSFT200417P00180000,4.2,-1.425,4.1,4.35,787,0.2576,-0.3109,0.0169,1346
04/17/2020,MSFT200417C00185000,9.9,2.825,9.8,10,8734,0.2342,0.6001,0.0203,13597,185.000,MSFT200417P00185000,6.08,-1.895,5.9,6.25,716,0.2546,-0.4026,0.0188,823
04/17/2020,MSFT200417C00190000,7.3,2.3,7.3,7.4,5129,0.2354,0.4956,0.0209,19202,190.000,MSFT200417P00190000,8.45,-2.425,8.3,8.65,300,0.254,-0.499,0.0194,221
04/17/2020,MSFT200417C00195000,5.25,1.8,5.25,5.3,3025,0.2354,0.3943,0.0202,4054,195.000,MSFT200417P00195000,12,-2.375,11.3,11.6,99,0.2565,-0.5918,0.0187,66
04/17/2020,MSFT200417C00200000,3.7,1.315,3.7,3.8,5607,0.2382,0.3044,0.0182,9217,200.000,MSFT200417P00200000,16.15,-2.175,14.7,15.8,25,0.2607,-0.6746,0.017,416
04/17/2020,MSFT200417C00210000,1.82,0.655,1.81,1.86,3727,0.2488,0.1729,0.0127,8881,210.000,MSFT200417P00210000,24.5,-2.65,22.45,23.95,48,0.2836,-0.7899,0.0125,104
04/17/2020,MSFT200417C00220000,0.98,0.325,0.97,0.99,5404,0.2649,0.0988,0.0081,9832,220.000,MSFT200417P00220000,32.65,-4.15,31.75,33.1,89,0.3174,-0.8522,0.0089,150
04/17/2020,MSFT200417C00230000,0.62,0.18,0.62,0.63,656,0.2895,0.0633,0.0053,1257,230.000,MSFT200417P00230000,42.35,-4.275,41.6,42.65,25,0.3718,-0.8746,0.0068,38
04/17/2020,MSFT200417C00240000,0.45,0.13,0.44,0.45,251,0.3142,0.0433,0.0036,813,240.000,MSFT200417P00240000,53.77,-2.78,51.4,52.55,1,0.4233,-0.8889,0.0055,14
04/17/2020,MSFT200417C00250000,0.33,0.07,0.32,0.34,871,0.341,0.0324,0.0026,2330,250.000,MSFT200417P00250000,0,0,61.4,63.05,0,0.4649,-0.9027,0.0045,0
05/15/2020,MSFT200515C00095000,77.95,0,93.2,94.25,0,0.02,1,0.0001,19,95.000,MSFT200515P00095000,0.07,0,0,0.06,0,0.4891,-0.002,0.0001,54
05/15/2020,MSFT200515C00100000,63.1,0,88.15,89.45,0,0.02,1,0.0002,55,100.000,MSFT200515P00100000,0.07,0.04,0,0.09,1,0.4566,-0.0022,0.0002,62
05/15/2020,MSFT200515C00105000,79.17,0,83.15,84.55,0,0.02,0.997,0.0001,19,105.000,MSFT200515P00105000,0.11,0,0.05,0.1,0,0.4245,-0.0023,0.0002,106
05/15/2020,MSFT200515C00110000,76.1,1.925,78.2,79.6,1,0.02,0.9949,0.0003,44,110.000,MSFT200515P00110000,0.1,0,0.01,0.14,0,0.4352,-0.0053,0.0004,24
05/15/2020,MSFT200515C00115000,72.14,2.715,73.25,74.65,10,0.02,0.9927,0.0004,160,115.000,MSFT200515P00115000,0.14,0,0.05,0.19,0,0.4251,-0.0081,0.0005,549
05/15/2020,MSFT200515C00120000,63.2,0,68.3,69.75,0,0.02,0.9888,0.0007,249,120.000,MSFT200515P00120000,0.19,0.03,0.15,0.2,100,0.4156,-0.0121,0.0008,313
05/15/2020,MSFT200515C00125000,47.54,0,63.4,64.9,0,0.02,1,0.001,212,125.000,MSFT200515P00125000,0.25,0.02,0.17,0.25,142,0.3978,-0.016,0.001,1256
05/15/2020,MSFT200515C00130000,55.75,0,58.45,59.9,0,0.02,0.9807,0.0012,59,130.000,MSFT200515P00130000,0.35,0.02,0.25,0.33,5,0.3815,-0.0214,0.0014,760
05/15/2020,MSFT200515C00135000,53.37,3.645,53.45,55.25,36,0.02,1,0.0018,97,135.000,MSFT200515P00135000,0.41,-0.035,0.36,0.42,185,0.3642,-0.0281,0.0018,5667
05/15/2020,MSFT200515C00140000,46.85,1.9,48.6,50.4,1,0.02,1,0.0024,176,140.000,MSFT200515P00140000,0.5,-0.085,0.45,0.57,20,0.346,-0.0364,0.0024,1085
05/15/2020,MSFT200515C00145000,40.5,0.5,43.65,45.65,1,0.02,1,0.0031,1225,145.000,MSFT200515P00145000,0.67,-0.1,0.62,0.73,21,0.3339,-0.0497,0.0032,1394
05/15/2020,MSFT200515C00150000,39.03,3.63,38.95,41.15,15,0.2448,0.971,0.0027,879,150.000,MSFT200515P00150000,0.99,-0.09,0.88,0.97,55,0.3187,-0.0656,0.0042,3556
05/15/2020,MSFT200515C00155000,33.07,2.195,34.3,35.55,15,0.2535,0.9442,0.0045,1814,155.000,MSFT200515P00155000,1.32,-0.165,1.18,1.29,62,0.3071,-0.0883,0.0054,2873
05/15/2020,MSFT200515C00160000,29.14,2.69,29.6,31.4,61,0.2591,0.9073,0.0066,5297,160.000,MSFT200515P00160000,1.7,-0.38,1.65,1.79,72,0.2965,-0.1182,0.0069,2409
05/15/2020,MSFT200515C00165000,26.4,4.175,25.2,27.45,124,0.2561,0.8655,0.0087,2945,165.000,MSFT200515P00165000,2.4,-0.49,2.28,2.47,109,0.2882,-0.1575,0.0087,4408
05/15/2020,MSFT200515C00170000,21.85,3.5,21.55,23.2,419,0.2557,0.8105,0.0109,2815,170.000,MSFT200515P00170000,3.26,-0.74,3.15,3.4,126,0.2808,-0.2064,0.0105,2537
05/15/2020,MSFT200515C00175000,18.6,3.75,17.95,19.3,489,0.2535,0.7464,0.0131,2490,175.000,MSFT200515P00175000,4.4,-1.1,4.35,4.55,137,0.274,-0.2648,0.0124,653
05/15/2020,MSFT200515C00180000,15.2,3.45,14.85,15.35,728,0.2509,0.6734,0.0149,3493,180.000,MSFT200515P00180000,6,-1.4,5.85,6.15,130,0.2699,-0.333,0.014,567
05/15/2020,MSFT200515C00185000,12.1,3.05,11.95,12.25,1825,0.2494,0.5935,0.0161,9028,185.000,MSFT200515P00185000,8.26,-1.465,7.8,8.15,150,0.2661,-0.4075,0.0151,463
05/15/2020,MSFT200515C00190000,9.6,2.675,9.4,9.65,1878,0.2482,0.5107,0.0167,8209,190.000,MSFT200515P00190000,10.5,-2.025,10.2,10.5,89,0.2668,-0.4848,0.0155,280
05/15/2020,MSFT200515C00195000,7.33,2.155,7.2,7.5,791,0.248,0.4293,0.0164,8567,195.000,MSFT200515P00195000,13.45,-2.3,12.9,13.4,11,0.2672,-0.5604,0.0153,29
05/15/2020,MSFT200515C00200000,5.62,1.795,5.45,5.7,2988,0.249,0.3534,0.0155,8443,200.000,MSFT200515P00200000,17.7,-1.75,16.1,16.7,4,0.2666,-0.6324,0.0146,12
05/15/2020,MSFT200515C00210000,3.2,1.11,3.05,3.25,4301,0.2536,0.2285,0.0124,7882,210.000,MSFT200515P00210000,25.75,-2.025,23.1,25.1,3,0.2762,-0.7475,0.012,6
05/15/2020,MSFT200515C00220000,1.85,0.645,1.77,1.89,1431,0.2618,0.1435,0.009,4531,220.000,MSFT200515P00220000,0,0,32.05,33.9,0,0.2995,-0.8176,0.0091,0
05/15/2020,MSFT200515C00230000,1.12,0.34,1.06,1.21,1803,0.2741,0.0921,0.0063,2642,230.000,MSFT200515P00230000,0,0,41.65,43.2,0,0.3357,-0.8529,0.0071,0
05/15/2020,MSFT200515C00240000,0.76,0.23,0.73,0.82,299,0.2913,0.0632,0.0044,1363,240.000,MSFT200515P00240000,54.58,-2.045,51.45,52.85,1,0.3756,-0.8726,0.0057,1
05/15/2020,MSFT200515C00250000,0.56,0.14,0.54,0.6,1201,0.31,0.046,0.0032,3221,250.000,MSFT200515P00250000,64.48,-2.045,61.4,62.6,1,0.4186,-0.8832,0.0048,1
06/19/2020,MSFT200619C00050000,123,0,138.3,139.15,0,0.02,0.9955,0.0004,3,50.000,MSFT200619P00050000,0.01,0,0,0.02,0,0.6993,-0.0003,0,1530
06/19/2020,MSFT200619C00055000,97,0,133.35,134.1,0,0.02,0.9955,0.0005,64,55.000,MSFT200619P00055000,0.01,0,0,0.05,0,0.7129,-0.0009,0,1377
06/19/2020,MSFT200619C00060000,90.58,0,128.35,129.1,0,0.02,0.9955,0,17,60.000,MSFT200619P00060000,0.01,0,0,0.01,0,0.5904,-0.0003,0,861
06/19/2020,MSFT200619C00065000,103.5,0,123.35,124.1,0,0.02,0.9955,0,1,65.000,MSFT200619P00065000,0.01,-0.015,0,0.01,75,0.557,-0.0004,0,1476
06/19/2020,MSFT200619C00070000,101.9,0,118.4,119.1,0,0.02,0.9697,0.0005,29,70.000,MSFT200619P00070000,0.04,0,0.01,0.05,0,0.5931,-0.0014,0.0001,864
06/19/2020,MSFT200619C00075000,91,0,113.4,114.05,0,0.02,0.9955,0,4,75.000,MSFT200619P00075000,0.05,0,0.01,0.05,0,0.553,-0.0015,0.0001,1165
06/19/2020,MSFT200619C00080000,103.2,0,108.4,109.05,0,0.02,0.9955,0,249,80.000,MSFT200619P00080000,0.04,-0.005,0.03,0.07,1,0.5382,-0.0023,0.0001,1017
06/19/2020,MSFT200619C00085000,87.25,0,103.35,104.15,0,0.02,0.9794,0.0005,72,85.000,MSFT200619P00085000,0.05,0,0.04,0.06,0,0.5096,-0.0027,0.0001,1138
06/19/2020,MSFT200619C00090000,95,0.925,98.3,99.3,2,0.02,0.9808,0.0005,541,90.000,MSFT200619P00090000,0.05,0.02,0,0.08,48,0.4489,-0.0018,0.0001,2781
06/19/2020,MSFT200619C00092500,70.3,0,95.65,96.9,0,0.02,0.9827,0.0005,34,92.500,MSFT200619P00092500,0.12,0,0.01,0.1,0,0.4529,-0.0027,0.0002,1947
06/19/2020,MSFT200619C00095000,78.25,0,93.1,94.5,0,0.02,0.9829,0.0005,214,95.000,MSFT200619P00095000,0.1,0,0.05,0.11,0,0.4514,-0.0036,0.0002,3626
06/19/2020,MSFT200619C00097500,87.94,0,90.65,92,0,0.02,0.9829,0.0005,254,97.500,MSFT200619P00097500,0.08,0.005,0,0.12,10,0.4501,-0.0047,0.0003,1876
06/19/2020,MSFT200619C00100000,87,2.875,88.15,89.4,2,0.02,0.9858,0.0005,657,100.000,MSFT200619P00100000,0.1,0,0.09,0.13,0,0.4471,-0.0059,0.0003,8938
06/19/2020,MSFT200619C00105000,75.33,0,83.2,84.6,0,0.02,0.9811,0.0007,541,105.000,MSFT200619P00105000,0.14,-0.02,0.1,0.15,544,0.4277,-0.0075,0.0004,3139
06/19/2020,MSFT200619C00110000,76.88,2.78,78.35,79.35,43,0.02,0.9831,0.0007,2059,110.000,MSFT200619P00110000,0.17,-0.015,0.09,0.25,10,0.4112,-0.0099,0.0006,9363
06/19/2020,MSFT200619C00115000,72.2,2.825,73.35,74.75,26,0.02,0.9742,0.001,1462,115.000,MSFT200619P00115000,0.26,0.03,0.17,0.25,1,0.3951,-0.013,0.0008,8077
06/19/2020,MSFT200619C00120000,68.05,3.6,68.45,69.7,4,0.02,1,0.0012,2323,120.000,MSFT200619P00120000,0.27,0,0.25,0.31,0,0.3791,-0.017,0.001,8875
06/19/2020,MSFT200619C00125000,63.75,4.125,63.4,65,21,0.02,1,0.0015,5319,125.000,MSFT200619P00125000,0.35,-0.065,0.33,0.4,5,0.3665,-0.0228,0.0013,5612
06/19/2020,MSFT200619C00130000,58.7,4.025,58.5,60.2,17,0.02,1,0.0019,3199,130.000,MSFT200619P00130000,0.48,-0.035,0.44,0.49,66,0.3506,-0.0292,0.0017,6774
06/19/2020,MSFT200619C00135000,53.94,3.99,53.6,55.4,19,0.2965,0.9722,0.0016,3070,135.000,MSFT200619P00135000,0.68,-0.005,0.56,0.67,23,0.3376,-0.0383,0.0022,6667
06/19/2020,MSFT200619C00140000,49.65,4.525,48.75,50.2,64,0.2899,0.9612,0.0023,10046,140.000,MSFT200619P00140000,0.83,-0.045,0.72,0.85,70,0.3258,-0.0504,0.0028,8340
06/19/2020,MSFT200619C00145000,44.26,3.835,43.9,45.25,85,0.2814,0.9472,0.0032,6852,145.000,MSFT200619P00145000,1.02,-0.145,0.97,1.09,32,0.312,-0.0647,0.0036,8749
06/19/2020,MSFT200619C00150000,40.01,4.235,39.35,40.55,101,0.2777,0.9257,0.0043,9844,150.000,MSFT200619P00150000,1.36,-0.215,1.31,1.43,281,0.3006,-0.0841,0.0046,7032
06/19/2020,MSFT200619C00155000,35.5,4.1,35.45,36.05,75,0.2731,0.8985,0.0056,6900,155.000,MSFT200619P00155000,1.84,-0.27,1.76,1.89,354,0.2912,-0.1097,0.0057,8364
06/19/2020,MSFT200619C00160000,30.5,3.45,31.05,31.75,93,0.2679,0.8646,0.007,8222,160.000,MSFT200619P00160000,2.44,-0.41,2.35,2.44,180,0.2819,-0.1412,0.007,3502
06/19/2020,MSFT200619C00165000,27,4,26.85,27.2,781,0.2595,0.8257,0.0086,7573,165.000,MSFT200619P00165000,3.25,-0.575,3.1,3.25,422,0.2755,-0.1817,0.0085,3976
06/19/2020,MSFT200619C00170000,23.2,3.925,22.95,23.5,267,0.2548,0.7759,0.0103,11918,170.000,MSFT200619P00170000,4.2,-0.85,4.15,4.4,585,0.2687,-0.2291,0.01,1656
06/19/2020,MSFT200619C00175000,19.55,3.65,19.3,19.8,311,0.2522,0.7171,0.0118,7328,175.000,MSFT200619P00175000,5.6,-1.05,5.5,5.75,934,0.2626,-0.2841,0.0114,1242
06/19/2020,MSFT200619C00180000,16.2,3.35,16.05,16.5,2133,0.2485,0.6527,0.0131,10502,180.000,MSFT200619P00180000,7.23,-1.42,7.2,7.4,770,0.2592,-0.3466,0.0126,923
06/19/2020,MSFT200619C00185000,13.32,3.07,13.05,13.5,2213,0.2456,0.5831,0.014,5381,185.000,MSFT200619P00185000,9.3,-1.725,9.15,9.45,1522,0.2587,-0.4137,0.0133,4361
06/19/2020,MSFT200619C00190000,10.74,2.69,10.5,10.85,2168,0.2438,0.5112,0.0145,3124,190.000,MSFT200619P00190000,11.66,-2.115,11.6,11.9,1085,0.2554,-0.4823,0.0138,1783
06/19/2020,MSFT200619C00195000,8.55,2.325,8.4,8.7,1103,0.243,0.4401,0.0144,21927,195.000,MSFT200619P00195000,15.36,-1.565,14.2,14.8,10,0.2553,-0.5499,0.0137,272
06/19/2020,MSFT200619C00200000,6.75,1.975,6.6,6.9,1883,0.2419,0.3719,0.0138,3229,200.000,MSFT200619P00200000,18.1,-2.425,17.3,17.95,35,0.2557,-0.614,0.0132,70
06/19/2020,MSFT200619C00210000,4.25,1.46,4.05,4.25,1290,0.2444,0.256,0.0117,4056,210.000,MSFT200619P00210000,31.29,0,24.5,26,0,0.2609,-0.7229,0.0113,1
06/19/2020,MSFT200619C00220000,2.5,0.835,2.37,2.54,1651,0.2494,0.1706,0.009,7796,220.000,MSFT200619P00220000,34.99,-2.31,32.6,34.6,362,0.2765,-0.796,0.009,415
06/19/2020,MSFT200619C00230000,1.54,0.51,1.48,1.57,239,0.2578,0.1142,0.0066,590,230.000,MSFT200619P00230000,44.25,-2.675,42.4,43.6,377,0.2935,-0.846,0.007,420
06/19/2020,MSFT200619C00240000,1.08,0.39,0.97,1.11,894,0.2701,0.0798,0.0049,1620,240.000,MSFT200619P00240000,52.65,-4.075,51.85,53,197,0.3214,-0.8713,0.0057,207
06/19/2020,MSFT200619C00250000,0.76,0.76,0.73,0.8,285,0.2841,0.0582,0.0036,281,250.000,MSFT200619P00250000,0,0,61.4,62.8,0,0.3566,-0.8828,0.0048,0
07/17/2020,MSFT200717C00085000,99.6,0.525,103.2,104.3,3,0.02,0.9905,0.0002,7,85.000,MSFT200717P00085000,0.2,0,0,0.17,0,0.4792,-0.0035,0.0002,6
07/17/2020,MSFT200717C00090000,0,0,98.15,99.4,0,0.02,0.9889,0.0003,0,90.000,MSFT200717P00090000,0.16,0,0,0.21,0,0.4542,-0.0042,0.0002,5
07/17/2020,MSFT200717C00095000,68.1,0,93.1,94.35,0,0.02,0.9955,0,10,95.000,MSFT200717P00095000,0.15,0,0,0.26,0,0.4397,-0.0058,0.0003,1
07/17/2020,MSFT200717C00100000,73.3,0,88.15,89.55,0,0.02,0.9853,0.0005,30,100.000,MSFT200717P00100000,0.13,0,0,0.33,0,0.4111,-0.0063,0.0003,244
07/17/2020,MSFT200717C00105000,0,0,83.15,84.55,0,0.02,0.9849,0.0005,0,105.000,MSFT200717P00105000,0.25,0,0.01,0.31,0,0.3994,-0.0088,0.0005,86
07/17/2020,MSFT200717C00110000,70.2,0,78.3,79.45,0,0.02,1,0.0006,18,110.000,MSFT200717P00110000,0.25,0,0.06,0.27,0,0.3722,-0.0097,0.0006,52
07/17/2020,MSFT200717C00115000,72.5,2.975,73.25,75,3,0.02,1,0.001,11,115.000,MSFT200717P00115000,0.33,0,0.25,0.47,0,0.3887,-0.019,0.001,113
07/17/2020,MSFT200717C00120000,59.6,0,68.3,70.15,0,0.02,1,0.0013,384,120.000,MSFT200717P00120000,0.35,-0.025,0.23,0.47,5,0.357,-0.0199,0.0011,223
07/17/2020,MSFT200717C00125000,62.47,2.67,63.35,65.3,3,0.02,1,0.0016,63,125.000,MSFT200717P00125000,0.41,-0.085,0.36,0.53,10,0.3446,-0.026,0.0014,1237
07/17/2020,MSFT200717C00130000,50.8,0,58.55,60.3,0,0.05,0.9955,0,462,130.000,MSFT200717P00130000,0.58,-0.06,0.5,0.67,456,0.3335,-0.0343,0.0018,1001
07/17/2020,MSFT200717C00135000,53,2.85,53.65,54.9,7,0.1821,0.9935,0.0003,38,135.000,MSFT200717P00135000,0.85,0.025,0.62,0.91,5,0.3204,-0.0439,0.0023,947
07/17/2020,MSFT200717C00140000,49.3,4,48.8,50.95,1,0.2364,0.9735,0.0018,338,140.000,MSFT200717P00140000,1.04,-0.055,0.9,1.06,32,0.311,-0.0576,0.003,4014
07/17/2020,MSFT200717C00145000,43.04,2.19,43.9,46.35,5,0.2536,0.9489,0.0031,180,145.000,MSFT200717P00145000,1.22,-0.25,1.21,1.38,19,0.3006,-0.0742,0.0038,536
07/17/2020,MSFT200717C00150000,40.1,3.825,39.4,41,280,0.262,0.9197,0.0044,571,150.000,MSFT200717P00150000,1.7,-0.24,1.7,1.82,184,0.2919,-0.0958,0.0047,669
07/17/2020,MSFT200717C00155000,35.8,3.775,34.95,36.7,44,0.2634,0.8877,0.0057,656,155.000,MSFT200717P00155000,2.3,-0.295,2.05,2.38,63,0.2831,-0.122,0.0058,1419
07/17/2020,MSFT200717C00160000,31.38,3.605,30.75,32.35,262,0.2595,0.8528,0.007,1190,160.000,MSFT200717P00160000,3.03,-0.42,2.7,3.1,138,0.2762,-0.1551,0.0069,1608
07/17/2020,MSFT200717C00165000,27.47,3.52,26.9,28.25,77,0.2563,0.8107,0.0084,1531,165.000,MSFT200717P00165000,4,-0.525,3.65,4,13,0.2707,-0.1951,0.0082,1822
07/17/2020,MSFT200717C00170000,23.9,3.6,23.1,24.85,314,0.2527,0.7624,0.0097,1761,170.000,MSFT200717P00170000,5.15,-0.75,4.85,5.15,36,0.2649,-0.241,0.0095,1955
07/17/2020,MSFT200717C00175000,20.3,3.275,20.05,21.05,98,0.2494,0.7077,0.011,2046,175.000,MSFT200717P00175000,6.55,-1.025,6.05,6.7,21,0.2611,-0.2938,0.0106,371
07/17/2020,MSFT200717C00180000,17.38,3.28,17.1,17.6,387,0.2462,0.6477,0.0121,1693,180.000,MSFT200717P00180000,8.2,-1.425,7.75,8.3,47,0.2588,-0.3517,0.0115,177
07/17/2020,MSFT200717C00185000,14.5,3.025,13.9,14.7,391,0.2443,0.5838,0.0128,1238,185.000,MSFT200717P00185000,10.5,-1.5,9.85,10.4,27,0.2559,-0.4126,0.0122,92
07/17/2020,MSFT200717C00190000,11.94,2.715,11.7,12,838,0.2424,0.5182,0.0132,3324,190.000,MSFT200717P00190000,13.58,-1.145,12.5,12.9,80,0.2543,-0.4752,0.0126,85
07/17/2020,MSFT200717C00195000,9.6,2.225,9.5,9.85,480,0.2416,0.4533,0.0132,1642,195.000,MSFT200717P00195000,17.8,-0.075,14.7,15.7,1,0.253,-0.5373,0.0126,6
07/17/2020,MSFT200717C00200000,7.9,2.125,7.75,7.9,783,0.2406,0.3906,0.0128,3784,200.000,MSFT200717P00200000,19.86,-1.415,17.85,18.8,5,0.2518,-0.5975,0.0123,24
07/17/2020,MSFT200717C00210000,4.92,1.395,4.9,5.15,3777,0.2412,0.2798,0.0112,4873,210.000,MSFT200717P00210000,41.6,0,24.75,26.8,0,0.2554,-0.7016,0.0108,1
07/17/2020,MSFT200717C00220000,3.1,0.98,3,3.15,1175,0.2448,0.1947,0.009,15467,220.000,MSFT200717P00220000,41.75,0,32.8,35.15,0,0.2652,-0.7784,0.0089,10
07/17/2020,MSFT200717C00230000,2.05,0.71,1.89,2.17,306,0.2498,0.1334,0.0069,411,230.000,MSFT200717P00230000,47.35,0,42.65,43.85,0,0.2788,-0.8312,0.0071,54
07/17/2020,MSFT200717C00240000,1.38,0.48,1.25,1.51,314,0.257,0.0924,0.0052,593,240.000,MSFT200717P00240000,54.35,-2.55,51.9,53.3,61,0.3046,-0.8577,0.0058,141
07/17/2020,MSFT200717C00250000,0.95,0.95,0.89,1.1,80,0.2661,0.0658,0.0039,78,250.000,MSFT200717P00250000,0,0,61.4,62.95,0,0.3366,-0.8707,0.0049,0
09/18/2020,MSFT200918C00060000,95.2,0,128.1,129.3,0,0.02,1,0.0003,1,60.000,MSFT200918P00060000,0.05,0,0,0.03,0,0.4854,-0.0006,0,2498
09/18/2020,MSFT200918C00065000,90.09,0,123.15,124.3,0,0.02,0.993,0,4,65.000,MSFT200918P00065000,0.05,0,0,0.07,0,0.4883,-0.0013,0.0001,711
09/18/2020,MSFT200918C00070000,68.35,0,118.15,119.3,0,0.02,0.993,0,0,70.000,MSFT200918P00070000,0.07,-0.015,0.05,0.09,1,0.4798,-0.0022,0.0001,324
09/18/2020,MSFT200918C00075000,65.9,0,113.15,114.35,0,0.02,0.9806,0.0004,0,75.000,MSFT200918P00075000,0.09,0,0,0.13,0,0.4638,-0.003,0.0001,255
09/18/2020,MSFT200918C00080000,68.06,0,108.05,109.45,0,0.02,0.9833,0.0003,181,80.000,MSFT200918P00080000,0.1,0,0,0.16,0,0.4408,-0.0036,0.0002,869
09/18/2020,MSFT200918C00085000,66.93,0,102.95,104.6,0,0.02,0.984,0.0004,13,85.000,MSFT200918P00085000,0.14,0,0.05,0.19,0,0.4337,-0.0055,0.0002,1180
