"Date" "yyyymmdd" "AAPL" "MSFT" "GOOG" "CSCO" "ORCL" "INTC" "QCOM" "AMGN" "TEVA" "GILD"
2019-10-17 20191017 234.02034 139.216278 1253.069946 46.686787 54.816013 51.323399 78.362389 200.791016 7.77 64.623711
2019-10-18 20191018 235.144302 136.944016 1245.48999 46.369122 54.308273 50.828571 77.082314 199.962448 7.5 64.306679
2019-10-21 20191021 239.222336 137.960541 1246.150024 47.044159 54.885704 51.590603 78.372314 200.169586 8.15 64.603889
2019-10-22 20191022 238.675293 135.907532 1242.800049 47.202991 53.870224 51.47184 77.866234 202.043747 8.03 65.247849
2019-10-23 20191023 241.878036 136.774597 1259.130005 46.706638 53.890133 51.184845 76.645691 200.554291 7.93 65.961159
2019-10-24 20191024 242.275894 139.465439 1260.98999 46.071312 54.019554 51.689564 78.382233 200.297821 8.16 65.386543
2019-10-25 20191025 245.259842 140.252747 1265.130005 46.557735 53.929955 55.875797 79.553154 200.287964 8.03 62.731457
2019-10-28 20191028 247.716614 143.701019 1290 46.825764 54.397873 56.172691 82.410995 202.221298 8.17 63.137646
2019-10-29 20191029 241.987442 142.345642 1262.619995 46.895256 54.557163 55.757038 81.031693 206.147171 8.38 62.860249
2019-10-30 20191030 241.957611 144.119598 1261.290039 47.212921 54.606941 56.014347 80.813385 208.011444 8.19 62.563038
2019-10-31 20191031 247.428162 142.883804 1260.109985 47.16328 54.248539 55.945072 79.821075 210.349213 8.15 63.117832
2019-11-01 20191101 254.450378 143.23262 1273.73999 46.686787 54.756279 55.925278 82.93692 214.985275 8.35 64.059006
2019-11-04 20191104 256.121368 144.059799 1291.369995 47.133503 55.204285 57.013901 84.435295 211.493423 8.8 64.603889
2019-11-05 20191105 255.753372 143.970108 1292.030029 47.411457 55.423306 56.954517 84.802452 212.154327 8.54 64.782219
2019-11-06 20191106 255.862762 143.571457 1291.800049 47.917736 55.453178 57.31773 83.978836 213.45636 8.1 64.802032
2019-11-07 20191107 258.815735 143.770782 1308.859985 48.066643 55.731934 57.765526 89.287674 215.02475 8.47 63.365505
2019-11-08 20191108 259.524078 145.465027 1311.369995 48.473652 56.239677 57.984447 93.306511 218.102295 9.3 64.772308
2019-11-11 20191111 261.579193 145.614517 1299.189941 47.748978 56.179943 58.064053 91.133354 217.697861 9.33 64.039185
2019-11-12 20191112 261.339752 146.571259 1298.800049 48.017006 56.339233 57.914791 90.270058 218.299576 9.61 63.72216
2019-11-13 20191113 263.843811 146.81044 1298 48.10635 55.960915 57.606308 89.773903 216.681885 9.78 62.741364
2019-11-14 20191114 262.018158 147.557892 1311.459961 44.582256 55.84145 57.526703 89.783829 216.9599 9.37 63.216904
2019-11-15 20191115 265.130768 149.461426 1334.869995 44.760944 56.169983 57.675964 90.111282 219.303268 10.2 64.465187
2019-11-18 20191118 266.46759 149.83017 1320.699951 44.820507 55.941002 57.964546 89.783829 219.114609 10.34 63.69244
2019-11-19 20191119 265.659515 149.87999 1315.459961 45.138172 56.020649 58.064053 87.283211 222.917618 10.29 64.395844
2019-11-20 20191120 262.566864 149.619995 1303.050049 44.751019 55.990784 57.616261 84.96122 223.920486 10.42 64.276955
2019-11-21 20191121 261.389648 149.479996 1301.349976 44.512768 55.980827 57.934692 84.455147 226.214218 10.25 65.119057
2019-11-22 20191122 261.160187 149.589996 1295.339966 44.522694 56.140118 57.327682 84.236832 229.113632 10.23 64.653427
2019-11-25 20191125 265.739319 151.229996 1306.689941 45.118317 56.309368 58.521801 84.633759 232.886841 10.72 66.595207
2019-11-26 20191126 263.664246 152.029999 1313.550049 44.97934 56.259586 58.611362 83.978836 232.7379 9.87 66.654648
2019-11-27 20191127 267.205841 152.320007 1312.98999 44.909851 56.359146 58.22327 84.14753 232.886841 10.45 66.49614
2019-11-29 20191129 266.617249 151.380005 1304.959961 44.97934 55.891224 57.765526 82.90715 233.065582 10.42 66.615021
2019-12-02 20191202 263.534546 149.550003 1289.920044 44.373791 55.184372 57.377438 81.815605 231.83432 10.26 65.505432
2019-12-03 20191203 258.835724 149.309998 1295.280029 43.956856 54.348095 55.795227 79.959999 231.129333 10.26 65.455894
2019-12-04 20191204 261.12027 149.850006 1320.540039 43.569702 54.168892 55.745472 82.080002 232.231506 10.34 66.129578
2019-12-05 20191205 264.951172 149.929993 1328.130005 43.202404 54.437695 55.80518 82.589996 231.764816 9.82 65.3172
2019-12-06 20191206 270.069031 151.75 1340.619995 43.520065 54.587032 56.531605 83.82 232.122284 9.92 66.456512
2019-12-09 20191209 266.288025 151.360001 1343.560059 43.579632 55.064907 56.252972 84.919998 231.178986 9.82 66.307899
2019-12-10 20191210 267.84433 151.130005 1344.660034 43.778168 55.572643 56.312679 84.120003 232.191772 9.49 66.456512
2019-12-11 20191211 270.128906 151.699997 1345.02002 43.956856 56.060474 56.790329 86.989998 232.36058 9.56 67.150002
2019-12-12 20191212 270.817261 153.240005 1350.27002 45.336708 56.219765 57.267975 89.050003 234.32663 9.8 67.629997
2019-12-13 20191213 274.498535 154.529999 1347.829956 44.96941 54.268448 57.506802 87.830002 235.07135 9.64 65.769997
2019-12-16 20191216 279.197357 155.529999 1361.170044 45.644447 53.750755 57.41724 88.43 241.485809 9.86 66.120003
2019-12-17 20191217 279.746094 154.690002 1355.119995 46.101089 52.60585 57.019199 88.32 241.128342 9.7 66.199997
2019-12-18 20191218 279.077667 154.369995 1352.619995 46.299633 53.153412 56.889835 87.980003 240.234695 9.8 65.68
2019-12-19 20191219 279.356995 155.710007 1356.040039 47.530586 53.004078 57.675964 88.489998 240.135391 9.97 65.290001
2019-12-20 20191220 278.778381 157.410004 1349.589966 47.103722 53.36248 58.661114 88.849998 241.346786 10.12 66.849998
2019-12-23 20191223 283.327576 157.410004 1348.839966 47.748978 53.471992 58.939743 88.449997 241.317001 9.96 66.75
2019-12-24 20191224 283.596924 157.380005 1343.560059 47.431313 53.20319 59.118862 88.769997 240.621948 10.05 66.720001
2019-12-26 20191226 289.223602 158.669998 1360.400024 47.500801 53.332615 59.526852 88.400002 240.194962 10.14 66.389999
2019-12-27 20191227 289.113831 158.960007 1351.890015 47.421387 53.223103 59.78558 88.800003 239.827576 9.96 65.949997
2019-12-30 20191230 290.829773 157.589996 1336.140015 47.242699 52.466473 59.327831 88.43 238.576462 9.72 64.93
2019-12-31 20191231 292.954712 157.699997 1337.02002 47.610001 52.745228 59.556702 88.230003 239.370834 9.8 64.980003
2020-01-02 20200102 299.638885 160.619995 1367.369995 48.419998 53.71093 60.541851 88.690002 238.407669 9.56 65.230003
2020-01-03 20200103 296.725769 158.619995 1360.660034 47.630001 53.52177 59.805477 87.019997 236.789154 9.09 65.07
2020-01-06 20200106 299.090149 159.029999 1394.209961 47.799999 53.800533 59.636311 86.510002 238.606247 9.07 65.650002
2020-01-07 20200107 297.683533 157.580002 1393.339966 47.490002 53.920002 58.641212 88.970001 236.362167 9.1 65.120003
2020-01-08 20200108 302.472137 160.089996 1404.319946 47.52 54.130001 58.681019 88.709999 236.540909 8.92 65.800003
2020-01-09 20200109 308.896912 162.089996 1419.829956 47.32 54.380001 59.009399 89.910004 237.245895 9.02 65.839996
2020-01-10 20200110 309.595215 161.339996 1429.72998 47.130001 54.450001 58.651161 90.260002 236.580627 9.01 65.029999
2020-01-13 20200113 316.209534 163.279999 1439.22998 47.970001 54.580002 59.297977 90.970001 235.250076 9.17 64.309998
2020-01-14 20200114 311.939667 162.130005 1430.880005 47.790001 54.880001 59.138763 90.559998 238.308365 10.04 64.199997
2020-01-15 20200115 310.602844 163.179993 1439.199951 48.009998 54.759998 58.651161 89.669998 239.996384 10.54 64.099998
2020-01-16 20200116 314.493591 166.169998 1451.699951 49.049999 55.43 59.367634 91.790001 238.80484 10.62 63.200001
2020-01-17 20200117 317.975372 167.100006 1480.390015 49.02 55.130001 59.307926 95.910004 239.787872 10.2 62.98
2020-01-21 20200121 315.820465 166.5 1484.400024 48.799999 55.220001 60.253273 94.540001 235.925293 10.02 62.630001
2020-01-22 20200122 316.947815 165.699997 1485.949951 49.07 54.720001 62.422588 92.970001 235.081268 10.45 63.400002
2020-01-23 20200123 318.474182 166.720001 1486.650024 49 54.98 63.009701 92 233.383316 10.39 63.939999
2020-01-24 20200124 317.556335 165.039993 1466.709961 48.849998 54.07 68.13446 89.650002 223.999924 10.1 63.150002
2020-01-27 20200127 308.218506 162.279999 1433.900024 47.470001 52.689999 65.368088 87.050003 221.37854 10.13 63.830002
2020-01-28 20200128 316.937805 165.460007 1452.560059 47.77 53.459999 66.980141 89.150002 223.255219 10.21 64.360001
2020-01-29 20200129 323.572052 168.039993 1458.630005 47.049999 53.200001 66.004951 88.230003 225.548935 10.38 64.300003
2020-01-30 20200130 323.10318 172.779999 1455.839966 47.240002 53.310001 66.144264 87.779999 224.555984 10.27 64.029999
2020-01-31 20200131 308.777191 170.229996 1434.22998 45.970001 52.450001 63.616711 85.309998 214.527176 10.4 63.200001
2020-02-03 20200203 307.929199 174.380005 1485.939941 46.529999 53.09 64.104309 86.480003 215.351334 11.15 66.360001
2020-02-04 20200204 318.095062 180.119995 1447.069946 47.619999 54.040001 65.139214 88.93 220.246567 12.06 67.400002
2020-02-05 20200205 320.688934 179.899994 1448.22998 48.450001 54.740002 67.009995 90.910004 230.305176 12.1 65.870003
2020-02-06 20200206 324.440002 183.630005 1476.22998 48.689999 54.709999 67.089996 90.610001 229.818619 12.12 68.209999
2020-02-07 20200207 320.029999 183.889999 1479.22998 47.970001 54.720001 66.019997 87.419998 227.713577 12.16 68.870003
2020-02-10 20200210 321.549988 188.699997 1508.680054 48.869999 54.990002 66.389999 88.599998 225.817032 12.35 68.989998
2020-02-11 20200211 319.609985 184.440002 1508.790039 49.130001 55.150002 67.410004 90 227.346191 12.33 67.760002
2020-02-12 20200212 327.200012 184.710007 1518.27002 49.93 55.73 67.459999 91.720001 225.399994 13.45 66.949997
2020-02-13 20200213 324.869995 183.710007 1514.660034 47.32 55.310001 67.440002 90.029999 223.039993 12.57 66.800003
